id,text,event_number,player_dummy,team_dummy,weekday,month,day,time,user_screen_name,retweets,likes,comments
5.21E+17,"""rt @mattzel89: the car that won looked like this some hours ago #bathurst1000 http://t.co/wm3ztpjs80""",11,0,0,7,10,12,7:43,alexappakov,0,0,0
5.21E+17,"""rt @v8supercars: 10 to go, we're still under safety car #bathurst1000 #v8sc""",11,0,0,7,10,12,7:11,alexappakov,0,0,0
5.21E+17,"""rt @touringcartimes: #v8sc: chaz mostert &amp; paul morris win dramatic bathurst 1000 for ford http://t.co/iwqte4py0b http://t.co/vets7gkdke""",11,0,0,7,10,12,7:45,alexappakov,0,0,0
5.21E+17,"""rt @mattzel89: safety car with 11 laps remaining ! #bathurst1000 http://t.co/9jbgnlehbr""",11,0,0,7,10,12,7:03,alexappakov,0,0,0
5.21E+17,"""rt @baronvonclutch: #v8sc chaz mostert takes the lead! #6 wins the 2014 #bathurst1000!!! http://t.co/dwa3bixdl8""",11,0,0,7,10,12,7:34,alexappakov,0,0,0
5.21E+17,"""rt @baronvonclutch: #v8sc: ford performance racing @pepsimaxcrew's chaz mostert / paul morris wins 2014 #bathurst1000: http://t.co/e5tk3wh1â€¦""",11,0,0,7,10,12,7:38,alexappakov,0,0,0
5.21E+17,"""rt @v8chosenone: check out that podium crowd! #v8sc #bathurst1000 http://t.co/xivowyvilk""",11,0,0,7,10,12,7:56,alexappakov,0,0,0
5.21E+17,"""rt @techau: v8's look great in hd, should have had the whole race on 7mate #bathurst1000""",11,0,0,7,10,12,8:57,alexeiw123,0,0,0
4.60E+17,"""""leave nothing but footprints, take nothing but pictures, kill nothing but time""
#swagcampers rules, #tassie #roadtrip
#tasmania""",4,0,0,6,4,26,13:40,alexerp,0,0,0
4.60E+17,"""dine @drunkenadmiral in #hobart few nights ago, simply #delicious... oysters &amp; mussels... #heavenskeys
#tassie #roadtrip""",4,0,0,6,4,26,13:45,alexerp,0,1,0
5.21E+17,"""someone get whincup a jerry can!!! #bathurst1000""",11,0,0,7,10,12,7:31,alexflack,0,0,0
5.21E+17,"""never a dull moment on the mountain! #bathurst1000""",11,0,0,7,10,12,7:07,alexflack,0,1,0
5.21E+17,"""congratulations to chaz mostert on winning the #bathurst1000 but go holden fuck you @fordracing""",11,0,0,7,10,12,7:37,alexgazza25,0,0,0
5.21E+17,"""cmon jamie wincup please hold on and win this. you can do it mate #bathurst1000 #v8sc""",11,0,0,7,10,12,7:21,alexgazza25,1,0,0
5.21E+17,"""3 laps to go #bathurst1000 #v8sc #holden #whincup""",11,0,0,7,10,12,7:28,alexgazza25,0,1,0
5.21E+17,"""rt @holdenmsport: got to feel for @teknoautosports, @shanevg97 and @jonathonwebb. fought hard all day, came so close. #bathurst1000 #v8sc""",11,1,1,7,10,12,7:13,alexhuffman_,0,0,0
4.52E+17,"""rt @ozcomiccon: the one and only benedict cumberbatch! #ozcomiccon #adelaide http://t.co/cplmvw8nhz""",3,0,0,7,4,6,16:00,alexisbergasse,0,0,0
4.52E+17,"""but first, let me take a selfie #winston http://t.co/8zk5wifssj""",3,0,0,7,4,6,16:12,alexmoore64,1,5,0
5.21E+17,"""stop mentioning the news. this is the news. #bathurst1000""",11,0,0,7,10,12,7:29,alexricia,0,0,0
5.21E+17,"""what a day! can't believe we have made it to the end of another #bathurst1000.  #v8sc""",11,0,0,7,10,12,7:36,alicecoomans,1,0,1
5.21E+17,"""love this - the tattoos of the #bathurst1000: http://t.co/yemmqbxeya

#mountpanorama #v8sc""",11,0,0,7,10,12,10:23,alicecoomans,0,2,1
4.85E+17,"""rt @nextontcm: attack of the 50 foot woman (1958) allison hayes, william hudson, yvette vickers. dir:Â nathan hertz 12:00 pm et [cc] #scifi â€¦""",7,0,0,7,7,6,15:09,aliceofclassics,0,0,0
4.85E+17,"""rt @nextontcm: the story of seabiscuit (1949) shirley temple, barry fitzgerald, lon mccallister. dir:Â david butler 1:15 pm et [cc] #drama #â€¦""",7,0,0,7,7,6,16:25,aliceofclassics,0,0,0
4.85E+17,"""rt @nextontcm: nancy drew...detective (1938) bonita granville, john litel, james stephenson. dir:Â william clemens 10:30 am et [cc] #suspensâ€¦""",7,0,0,6,7,5,13:32,aliceofclassics,0,0,0
5.26E+17,"""found this matey in the goodwood area. so placid. halp!? please rt. #adelaide #storm http://t.co/ssquy5vcxw""",12,0,0,7,10,26,12:26,alicewdurkee,0,0,0
5.21E+17,"""#bathurst1000 top 10 mostert, moffat, percat, w davison, whincup, winterbottom, t kelly, r kelly, coulthard, l... http://t.co/g7znf2muem""",11,0,0,7,10,12,8:12,alicewdurkee,0,0,0
4.60E+17,"""can never have to much fun! jinxaxelstar #mic #nightlife #adelaide http://t.co/qipeakglvp""",4,0,0,6,4,26,13:41,alicewdurkee,0,0,0
5.26E+17,"""#adelaide #ryanmoore win #coxplate    #markgatt photo http://t.co/eosq5hz1kc""",12,0,0,7,10,26,18:30,alicewdurkee,0,0,0
4.60E+17,"""officialjaiwaetford let me take a selfie #adelaide #hypetour #crazy http://t.co/4dks1smwp7""",4,0,0,7,4,27,14:35,alicewdurkee,0,0,0
4.95E+17,"""extraordinary, shocking revelations will deepen embattled govt's families sa crisis, via   #saparli #adelaide http://t.co/ltarogsu9g""",8,0,0,6,8,2,14:07,alicewdurkee,0,0,0
4.60E+17,"""#adelaide

you ready?

#hypetour #justicecrew #jaiwaetford @ adelaide entertainment centre http://t.co/r9kfsy7u4w""",4,0,0,6,4,26,11:03,alicewdurkee,0,0,0
5.21E+17,"""wow that was so intense! last to first... what a race! congrats @chazmozzie, legendary racing! #bathurst1000""",11,1,0,7,10,12,7:43,aliciachenoweth,0,0,0
5.21E+17,"""""there's only 1 lap you need to lead at bathurst and that's the last one"" - truer words never spoken @chazmozzie! #bathurst1000 #soexciting""",11,1,0,7,10,12,7:51,aliciachenoweth,0,1,0
4.68E+17,"""@musliman_family @imanrks10 okay aku tunggu! #winston""",5,0,0,7,5,18,13:57,aliffrafiqi,1,0,2
5.21E+17,"""house sitting at work.... biggest. dog. ever. :) #winston #greatdane #morelikeapony #lovehim @â€¦ http://t.co/kortnnp5hz""",11,0,0,6,10,11,15:06,alimayton,0,0,0
5.21E+17,"""been watching #bathurst1000 all day &amp; am back traveling on the road, reading updates on the race... and i've missed a crazy finish! #argh""",11,0,0,7,10,12,7:58,alissasmithfox,0,2,2
5.21E+17,"""#bathurst1000 #chazmostert woohoo!!!!! good on ya!!!!""",11,0,0,7,10,12,7:38,alissathat_isme,0,0,0
5.21E+17,"""so heartened to see @shanevg97 bagging it up straight out of the garage. so much heart. great to have a dog in the fight. #bathurst1000""",11,1,0,7,10,12,7:18,alisterrobbie,0,0,0
5.21E+17,"""denial. bleeding for @shanevg97 . gutted. #bathurst1000 #v8sc""",11,1,0,7,10,12,7:06,alisterrobbie,0,0,1
5.21E+17,"""a hectic finish to a hectic race. epic. #bathurst1000""",11,0,0,7,10,12,7:38,alisterrobbie,0,0,0
5.21E+17,"""@tlnzstudios @shanevg97 the #bathurst1000 is always a brutal race and today the mountain demands a heavy toll.""",11,1,0,7,10,12,7:13,alisterrobbie,0,0,1
5.21E+17,"""lessons my kids can learn from @smclaughlin93 and @shanevg97 - pick yourself up and finish the damn race. #bathurst1000""",11,1,0,7,10,12,9:29,aljwrites,0,1,0
5.21E+17,"""omg #bathurst1000 the drama!""",11,0,0,7,10,12,7:23,aljwrites,0,0,0
5.21E+17,"""wwwwwwwwwooooooohooooooo!!!!! @chazmozzie you fucking beauty! #bathrust1000 #v8sc""",11,1,0,7,10,12,7:34,allaboutcider,0,0,0
5.21E+17,"""rt @fpr_australia: @chazmozzie wins bathurst!!! #back2backatbathurst #bathurst1000 #v8sc""",11,1,0,7,10,12,7:38,allaboutcider,0,0,0
5.41E+17,"""rt @kamisamafr: the amazing spider-man http://t.co/zivi0z6bgt #artwork #tas""",14,0,0,6,12,6,16:47,allartnow,0,0,0
4.60E+17,"""photo: mr @alldaychubbyboy at @groovinthemoo #oakbank #adelaide - photo by jim steps. full gallery up soon on our fb! http://t.co/uq4bccckt6""",4,0,0,5,4,25,10:09,allaussiehiphop,1,6,1
4.80E+17,"""inside ford house for our pits top break #ghostcrimetour #kapunda #adelaide #ghost http://t.co/cm20jrjcjr""",6,0,0,6,6,21,15:55,allen_tiller,0,0,0
4.60E+17,"""semaphore jetty                #beach #southaustralia #dusk #jetty #adelaide http://t.co/1tdhcepgc2""",4,0,0,7,4,27,12:07,allen_tiller,0,2,1
5.21E+17,"""rt @speedcafe: morris: â€œthe only reason we're up there is chaz, the guy is a freak.â€ #v8sc""",11,0,0,7,10,12,7:40,allie_alexmann,0,0,0
5.21E+17,"""ohhhh emotion!!!! #v8sc incredible!!! well deserved!! @chazmozzie youuuuu bloody beauty!""",11,1,0,7,10,12,7:39,allie_alexmann,0,0,0
4.52E+17,"""i can't wait to see the cutest puppy ever tomorrow! #winston #godson""",3,0,0,7,4,6,16:36,allisonkron21,0,0,1
5.21E+17,"""god that was nail biting intense #bathurst1000""",11,0,0,7,10,12,7:36,allypartridge_,0,0,0
4.96E+17,"""rt @sarahinthesen8: thank you #adelaide for standing up for the missing asylum seeker kids who have run away because they afraid of the abbâ€¦""",8,0,0,7,8,3,15:04,allytoolangi,0,0,0
4.60E+17,"""photo: nnneeeiiigghhh. #miniature #horses #barossa #farm #roadtrip #adelaide #holiday #travelbug #traveller... http://t.co/ywig64drb7""",4,0,0,5,4,25,11:47,allyvoon,0,1,0
5.41E+17,"""@airasia x to end its 4xweekly @airbus #a330-300 flights from #kualalumpur to #adelaide on 25jan #avgeek""",14,0,0,7,12,7,13:35,almehairiauh,0,0,0
4.60E+17,"""rt @johnlrpearce: see you guys tonight at the #adelaide #entertainment #centre#hypetour #justicecrew http://t.co/ruegs5oq8n""",4,0,0,7,4,27,12:00,alorah_kara,0,0,0
4.60E+17,"""rt @johnlrpearce: officialjaiwaetford let me take a selfie #adelaide #hypetour #crazy http://t.co/t1cfoy1cnn""",4,0,0,7,4,27,12:00,alorah_kara,0,0,0
4.60E+17,"""rt @johnlrpearce: get ready #adelaide #hypetour""",4,0,0,7,4,27,12:00,alorah_kara,0,0,0
5.21E+17,"""#nescafe #winston #cakmak #turkbayragi #cafe #simitsarayi http://t.co/iir8xigobn""",11,0,0,7,10,12,7:56,alperisikk,0,0,0
5.21E+17,"""rt @theonlylongy: go the blue oval! #bathurst1000 http://t.co/c1uvbuxq4l""",11,0,0,7,10,12,7:37,alphaautosau,0,0,0
5.21E+17,"""rt @mattys123: haha he stalled the car, oh wwooooowwwwww #bathurst1000""",11,0,0,7,10,12,7:05,alphaautosau,0,0,0
4.68E+17,"""@uncannymedia: #bikeart being installed at @adelaideairport #adelaide #tdu #cycling #art http://t.co/7bapdicmgd""",5,0,0,7,5,18,14:54,alphatraining1,0,0,0
5.26E+17,"""rt @theadelaideoval: huge record crowd of 54,115 at the redeveloped #adelaide0val for #stonesadelaide. rock on #adelaide!""",12,0,0,7,10,26,14:54,alpsa,0,0,0
5.21E+17,"""my three ðŸ’šðŸ’™â¤ï¸#brunyisland #tassie #tasmania #ocean #water #beach #spring #photography #family #love http://t.co/knuu4iae0c""",11,0,0,7,10,12,8:16,alternativefam,0,0,0
5.10E+17,"""what's that you say..? eat me? why, yes don't mand-if-i-do #mandoo #dumpling #koreanfood #adelaide http://t.co/0mntmdjx7d""",10,0,0,6,9,13,14:10,alvaklim,0,1,0
5.21E+17,"""llego a tiempo para las Ãºltimas 10 de bathurst :) #bathurst1000""",11,0,0,7,10,12,7:12,alvaro_f1,0,0,0
5.21E+17,"""vaya final de #bathurst1000 !!! increÃ­ble""",11,0,0,7,10,12,7:33,alvaro_f1,0,0,0
4.39E+17,"""rt @sandraconaway: .#28f el descaro de #winston. en el 2007 hablando mal del gobierno. http://t.co/aqy1porjpc""",1,0,0,6,3,1,15:02,alvarom12,0,0,0
4.52E+17,"""rt @veusnoticias: lo Ãšltimo: supuesto testigo de la ""agresiÃ³n"" a winston vallenilla lo cuenta todo
http://t.co/edmomslklz #winston #agresion""",3,0,0,7,4,6,15:40,alvin_2058,0,0,0
4.40E+17,"""rt @technologytotea: do you know any temp tas based in london? http://t.co/eet4cjpscr they need training too! many lack confidence #cpd #taâ€¦""",1,0,0,7,3,2,12:12,alwayslearnweb,0,0,0
5.21E+17,"""chazz michael michaels #bathurst1000 #finishwithmax #whynot""",11,0,0,7,10,12,7:49,alyall2,0,0,0
5.26E+17,"""â€œ@poulterwill: me and my homie #winston @alex_flores1 #gally http://t.co/3pozgf3x3gâ€ i miss you guys""",12,0,0,7,10,26,12:34,alybeee_,0,1,0
5.21E+17,"""@autopap not as much drama as the #bathurst1000 ?""",11,0,0,7,10,12,11:45,alyce_warren,0,0,1
5.21E+17,"""rt @speedtvaus: stat: at 7h58m53s, 2014 has now set a record for the longest #bathurst1000 in history, topping the 1974 race by 7 min. #v8sc""",11,0,0,7,10,12,8:42,alyce_warren,0,0,0
5.21E+17,"""trying to put into words my thoughts about today but i got nothin' #bathurst1000 #v8sc""",11,0,0,7,10,12,8:26,alyce_warren,0,2,0
5.21E+17,"""rt @angus_ol: i'm not into motorsport but that was an absolutely amazing finish to #bathurst1000 

hard not to feel for @jamiewhincup""",11,1,0,7,10,12,7:43,alyciaa_xx,0,0,0
5.21E+17,"""i am exhausted! #needapitstop ""@ahleach: who knew that watching sport on tv could be so draining?! #bathurst #v8sc""""",11,0,0,7,10,12,9:02,alyshahopkins,0,1,0
5.21E+17,"""rt @former_legend: everyone gets excited about the #bathurst1000, but if you want to see lunatics in cars i can recommend penrith maccas onâ€¦""",11,0,0,7,10,12,10:18,alyssa_3030,0,0,0
5.21E+17,"""rt @robjamesf1: a kid who sweeps floors at a workshop &amp; a fat man who sells wine have just won the #bathurst1000. this is australia &amp; it's â€¦""",11,0,0,7,10,12,10:20,am_baker,0,0,0
5.21E+17,"""have the v8 supercars race controllers not heard of a racing incident? hardly lowndes' fault. #v8sc #bathurst1000""",11,0,0,7,10,12,7:22,am_baker,0,0,0
4.52E+17,"""rt @prayforvzla2014: lo Ãšltimo: supuesto testigo de la ""agresiÃ³n"" a winston vallenilla lo cuenta todo http://t.co/xfy2rk1tba  #winston #agrâ€¦""",3,0,0,7,4,6,15:53,amadeusjhon,0,0,0
5.21E+17,"""i'm going to cry unhappy tears  #bathurst1000""",11,0,0,7,10,12,8:05,amandabourke80,0,1,0
5.21E+17,"""ridiculous. #bathurst1000""",11,0,0,7,10,12,7:34,amandadean,0,0,0
5.21E+17,"""too true rt @dryobbo: that's a trying-to-keep-ford-in-the-series call from schenken #bathurst1000 #v8sc #hardieferodo""",11,0,0,7,10,12,7:22,amandadean,0,0,0
5.21E+17,"""normal service will resume after the #bathurst1000 is over. (sheesh!  it's carnage out there!).""",11,0,0,7,10,12,7:03,amandadick_,0,0,0
5.21E+17,"""rt @erebusv8: safety car is called after ingall makes contact with the wall. @will_davison moves up to p5 as leaders pit with 11 laps to goâ€¦""",11,1,0,7,10,12,7:13,amandajvlloyd,0,0,0
5.21E+17,"""holy shit!!!! what a race!!!! #bathurst1000""",11,0,0,7,10,12,7:34,amandar327,0,2,0
5.21E+17,"""geez what a crazy race #bathurst1000""",11,0,0,7,10,12,7:06,amandar327,0,1,1
5.21E+17,"""how old is this punk? can he drink during celebrations? lol #bathurst1000""",11,0,0,7,10,12,7:49,amandar327,0,2,0
5.21E+17,"""rt @wadey_80: this is the craziest race i have ever seen. #bathurst1000""",11,0,0,7,10,12,7:31,amandar327,0,0,0
5.21E+17,"""i've missed my sunday arvo nap. damn you #bathurst1000 #firstworldproblems""",11,0,0,7,10,12,7:53,amandar327,0,1,0
5.21E+17,"""rt @mattzel89: they're just smashing the lap records now. absolutely on the limit #bathurst1000""",11,0,0,7,10,12,7:03,amarnath143_in,0,0,0
5.21E+17,"""rt @jonathanlea10: post race investigation found the damage at turn 2 is worse than first thought #bathurst1000 http://t.co/onqocjtpjj""",11,0,0,7,10,12,11:32,amazing_cars303,0,0,0
5.21E+17,"""rt @thomsherwin: amazing day at the #bathurst1000. one of the best finishes in motorsport happened today. http://t.co/ljdrfm3ure""",11,0,0,7,10,12,11:32,amazing_cars303,0,0,0
5.21E+17,"""rt @ikeljohn: off to the casino to celebrate fords mighty win #bathurst1000 #kingofthemountain""",11,0,0,7,10,12,11:32,amazing_cars303,0,0,0
5.21E+17,"""rt @uncyd: so did i get this right? steve bradbury is now a racing car driver?  i mean he won #bathurst1000 today right""",11,0,0,7,10,12,11:32,amazing_cars303,0,0,0
5.21E+17,"""rt @endofthebitumen: #bathurst1000 track schemozzle  might inspire the mcg to re- turf during boxing day test or the home straight at flemiâ€¦""",11,0,0,7,10,12,11:32,amazing_cars303,0,0,0
5.21E+17,"""tired of buying lives? â€mucho mango""neverbuylivesagainlive4ever! rt http://t.co/chjuxur57p ..      #bathurst1000""",11,0,0,7,10,12,7:06,amazonaddsdeals,0,2,0
5.21E+17,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,7:54,amazonpirate916,0,0,0
5.21E+17,"""omg. gutted for @shanevg97 #bathurst1000""",11,1,0,7,10,12,7:16,amberkanderson,0,1,0
5.03E+17,"""rt @petsarefound: #lost rainbow #lorikeet - brooks bay #tas 7116 http://t.co/dakkiimi4t #missing #parrot #tasmaniaâ€¦ http://t.co/d3tib7qh1b""",9,0,0,6,8,23,12:52,ambernadinic,0,0,0
5.21E+17,"""rt @kate_prince: what a race!! devastated for whincup - he deserved the win, but awesome finish!! #bathurst1000""",11,0,0,7,10,12,7:57,amberpickette,0,0,0
5.21E+17,"""cop car count between #bathurst and lithgow: 10. 
don't risk it people. #bathurst1000""",11,0,0,7,10,12,7:10,amberpickette,0,0,0
4.68E+17,"""#promo #tas #theamazingspiderman2
https://t.co/uucxzolsqf http://t.co/4d41spgfj7""",5,0,0,7,5,18,16:36,amcwalkingdead0,0,0,0
5.21E+17,"""mostert wins bathurst on final lap http://t.co/5a9pdnkiym #v8sc via @v8supercars""",11,0,0,7,10,12,8:20,amdaniels11,0,0,0
5.26E+17,"""terrible photo. amazing concert #rollingstones #adelaide http://t.co/t9lyfze41u""",12,0,0,7,10,26,13:34,ameli333,0,0,0
5.11E+17,"""finished,,thanks god #fekonomi #manajemen #h-2 #tas #name taq #chocolate #softdrink #candy #loveâ€¦ http://t.co/p3vexk60wl""",10,0,0,7,9,14,17:11,ameliameipin,0,0,0
5.21E+17,"""10 laps to go in the #bathurst1000 #ford #falcon postions mostert/morris p3 winterbottom/owen p5 heimgartner/pedersen p10 #v8sc""",11,0,0,7,10,12,7:03,amfmag,0,0,0
5.21E+17,"""rt @teamjeldwen: looks like restart next lap. jack currently p11.  we'll look to salvage a top ten result. #v8sc""",11,0,0,7,10,12,7:12,amfmag,0,0,0
5.21E+17,"""lowndes given a black flag and a drive through for tap on winterbottom #bathurst1000 #v8sc""",11,0,0,7,10,12,7:20,amfmag,0,0,0
5.21E+17,"""rt @v8supercars: svg can't get out the pit bay. the car's gone #bathurst1000 #v8sc""",11,0,0,7,10,12,7:05,amfmag,0,0,0
5.21E+17,"""winterbottom is in the lead of the #bathurst1000 after vangis stalled and whincup has a wide moment at turn 1 #v8sc #ford #fordfaithful""",11,0,0,7,10,12,7:08,amfmag,0,0,0
5.21E+17,"""lowndes taps winterbottom at turn 2, great recovery by frosty but now out of contention #bathurst1000 #v8sc http://t.co/i5lic3zqtv""",11,0,0,7,10,12,7:19,amfmag,0,0,0
5.21E+17,"""rt @adamlane351: @fpr_australia i'm crossing everything i have! #back2backatbathurst #fordfaithful #bathurst1000 #v8sc""",11,0,0,7,10,12,7:02,amfmag,0,0,0
5.21E+17,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,7:38,amfmag,0,0,0
5.21E+17,"""rt @fpr_australia: two to go. @chazmozzie keep pushing #bathurst1000 #v8sc""",11,1,0,7,10,12,7:30,amfmag,0,0,0
5.21E+17,"""rt @fpr_australia: restart coming. 9 to go. frosty leads, chaz p4. here we go! #bathurst1000 #v8sc""",11,0,0,7,10,12,7:14,amfmag,0,0,0
5.21E+17,"""rt @teamjeldwen: jack pits to replace four flat spotted tyres. what a day. mount panorama is one very harsh place. #v8sc""",11,0,0,7,10,12,7:19,amfmag,0,0,0
5.21E+17,"""rt @fordracing: 10 laps to go in the #bathurst1000 which is again under caution. @mwinterbottom p1 @chazmozzie p4. straight fight to the flâ€¦""",11,1,0,7,10,12,7:10,amfmag,0,0,0
5.21E+17,"""ford wins bathurst - back to back wins for pepsi max crew fpr. great drive by chaz mostert and paul morris #v8sc... http://t.co/y6m8n8ifm1""",11,0,0,7,10,12,7:38,amfmag,0,0,0
5.21E+17,"""no wonder they call it the great race #bathurst1000""",11,0,0,7,10,12,7:17,amgaustralia,0,1,0
5.21E+17,"""imagine how good @chazmozzie would have been if paul morris wasn't his co-driver #v8sc #bathurst1000""",11,1,0,7,10,12,7:39,amie_paroissien,0,0,0
5.21E+17,"""rt @daffidreynolds: i can't believe the turn of event at #bathurst1000 it was almost like mario kart..""",11,1,0,7,10,12,11:21,amie_paroissien,0,0,0
5.21E+17,"""was there a sale on cheap starter motors at supercheap auto this week? #v8sc #bathurst1000""",11,0,0,7,10,12,7:13,amie_paroissien,0,2,0
5.21E+17,"""victory is sweet!!! thanks for being a good sport chris and @mark_skaife #v8sc #bathurst1000 http://t.co/bbjldtvosv""",11,0,0,7,10,12,8:18,amie_paroissien,1,1,0
5.21E+17,"""rt @pitlanewb: the fittest guy on the grid. hang on,  autocorrect. morris won. rt @camscorner: ps - who won #bathurst1000 ??""",11,0,0,7,10,12,8:18,amie_paroissien,0,0,0
4.39E+17,"""rt @sandraconaway: .#28f el descaro de #winston. en el 2007 hablando mal del gobierno. http://t.co/aqy1porjpc""",1,0,0,6,3,1,14:47,amjimenezp,0,0,0
5.21E+17,"""@malbrown2 no, you're not allowed to push start. it must start under its own power #bathurst1000""",11,0,0,7,10,12,7:08,amp8888,0,0,1
5.21E+17,"""@garthtander do you think getting rid of the driver-controlled 'fuel trim' switches has been a good idea? #bathurst1000 #v8sc""",11,1,0,7,10,12,7:01,amp8888,0,0,0
5.21E+17,"""@garthtander @ashthomson9 haha, if he still had to pit even after a sc period he was more than a bit marginal, eh? #bathurst1000""",11,1,0,7,10,12,7:04,amp8888,0,0,0
5.21E+17,"""reply to @aaronnoonan would like to see some onboard with whincup so we get a sense of how much he's fuel saving #bathurst1000""",11,0,0,7,10,12,7:22,amp8888,0,0,0
5.21E+17,"""holy shit! that was perhaps the craziest finish to any race i've ever seen! bathurst delivers drama, once again #bathurst1000 #v8sc""",11,0,0,7,10,12,7:35,amp8888,0,0,0
5.21E+17,"""rt @dailytelegraph: #bathurst1000 you've got to laugh: the best memes of the dramatic tarmac repair stoppage http://t.co/sxsnmrimer http://â€¦""",11,0,0,7,10,12,10:20,amstar305,0,0,0
5.21E+17,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,10:19,amstar305,0,0,0
5.21E+17,"""rt @v8supercars: [video] supercheap auto #bathurst1000 highlights. watch here: http://t.co/4suhsfzp8v http://t.co/bhj9dh3rzq""",11,0,0,7,10,12,10:32,amstar305,0,0,0
5.21E+17,"""rt @yolotus: that was the most incredible motor race i have ever seen. @chazmozzie you beauty #v8sc #bathurst1000 http://t.co/dqmceiaoib""",11,1,0,7,10,12,10:32,amstar305,0,0,0
4.40E+17,"""rt @chloemichsmith: v8s are back baby!! loving it!! @v8supercars #clipsal500 #v8sc""",1,0,0,7,3,2,13:22,amtmike,0,0,0
5.21E+17,"""rt @abcgrandstand: mostert wins the great race: chaz mostert wins his 1st #bathurst1000, overtaking short-of-fuel jamie whincup at the deatâ€¦""",11,0,0,7,10,12,7:38,amy_rathbone,0,0,0
5.21E+17,"""@amy_rathbone: can't say i'm into motor sports but the end of the #bathurst1000 could get anyone interested. those final laps were intense.""",11,0,0,7,10,12,7:41,amy_rathbone,0,0,0
5.26E+17,"""rt @jrehnj: #walktogether #adelaide https://t.co/fncdbzg96w""",12,0,0,7,10,26,14:12,amybradshaw1,0,0,0
5.26E+17,"""rt @bradchilcott: thanks @jayweatherill @sarahinthesen8  @stephenwademlc @pennywrites and @gotye for being at #adelaide #walktogether http:â€¦""",12,0,0,7,10,26,14:01,amybradshaw1,0,0,0
5.26E+17,"""rt @welcome2aus_sa: sa premier @jayweatherill welcomes us to #walktogether #adelaide http://t.co/xn27gttwqh""",12,0,0,7,10,26,14:02,amybradshaw1,0,0,0
4.60E+17,"""#100happydays day 10- my baby kitty #winston #cat http://t.co/k9qdjmeg21""",4,0,0,5,4,25,11:37,amydurrant,0,0,0
5.21E+17,"""it's all happening at the #bathurst1000 !!! ðŸ last 10 laps and it's getting even more insane!!! #v8supercars #fastasfoooook!""",11,0,0,7,10,12,7:19,amyisleofman,0,0,0
4.96E+17,"""@coolio #adelaide #hiphop #coolio #hurry up :)""",8,0,0,7,8,3,16:20,amymtb,0,0,0
5.21E+17,"""rt @woodsidecheese: have to say hats off to all you #chefs in #adelaide for the tremendous support of local produce #foodsolidarity may it â€¦""",11,0,0,7,10,12,12:00,amywhodigital,0,0,0
5.21E+17,"""still buzzing :) #bathurst1000 #fpr2014 ðŸ’™ðŸ”µ http://t.co/0y3y6vajkd""",11,0,0,7,10,12,10:17,amyysb_13,1,1,2
5.21E+17,"""we are number 1 i say we are number 1!!! what a finish well deserved ðŸ’™ðŸš™ðŸ”µ #bathurst1000 #fpr2014 holden got what you deserved!""",11,0,0,7,10,12,8:18,amyysb_13,0,1,0
4.39E+17,"""en un mes esta chaparrita entra a los #tas ... se dejan venir los 30s cual gorda en tobogÃ¡n #voycontodo""",1,0,0,5,2,28,16:12,anaisx27,0,1,0
5.21E+17,"""rt @sportsbetcomau: it's embarrassing enough when you stall at the traffic lights, let alone when you're leading bathurst! #bathurst1000""",11,0,0,7,10,12,7:12,anarchydpr,0,0,0
5.21E+17,"""@erebusv8 you can still win this with these dingbats tripping over themselves #bathurst1000""",11,0,0,7,10,12,7:12,andersongeoff,0,0,0
5.21E+17,"""@erebusv8 @will_davison i was yelling as loud as i could to help you guys #bathurst1000""",11,1,0,7,10,12,7:44,andersongeoff,0,0,0
5.21E+17,"""to win a race you only need to lead one lap. congrats chaz. heartbreak for @smclaughlin93  and @shanevg97  #v8sc""",11,1,0,7,10,12,8:36,andherethewheel,0,0,0
5.21E+17,"""rt @stevepizzati: take a bow @v8supercars - that's how you put on a show! brilliant! #v8sc #bathurst1000 #truedrama""",11,0,0,7,10,12,9:22,andherethewheel,0,0,0
5.41E+17,"""thanks cloud preneurship #tas nya keren. :d http://t.co/fbfllec53x""",14,0,0,7,12,7,15:17,andikapulung,0,0,0
5.21E+17,"""rt @v8supercars: [video] supercheap auto #bathurst1000 highlights. watch here: http://t.co/4suhsfzp8v http://t.co/bhj9dh3rzq""",11,0,0,7,10,12,10:06,ando12000,0,0,0
4.60E+17,"""rt @7newsadelaide: young and old join together for #anzacday march in #adelaide. @andrealnicolas reports for #7newsadel | http://t.co/nei0fâ€¦""",4,0,0,5,4,25,12:29,andrealnicolas,0,0,0
5.21E+17,"""i can't breath! #bathurst1000""",11,0,0,7,10,12,7:30,andreamatthews,0,0,0
5.21E+17,"""gutted for van gisbergen #bathurst1000""",11,0,0,7,10,12,7:08,andreamatthews,0,0,1
5.21E+17,"""rt @petrolhedonist: so cruel. the most dramatic #bathurst1000 ever and not finished yet @v8supercars""",11,0,0,7,10,12,7:09,andreamatthews,0,0,0
